step,fixed_waiting,fixed_queue,fixed_throughput,fixed_vehicles,mappo_waiting,mappo_queue,mappo_throughput,mappo_vehicles
9225,0.00,0.00,46,0,0.00,0.00,46,0
9226,0.00,0.00,46,0,0.00,0.00,46,0
9227,0.00,0.00,46,0,0.00,0.00,46,0
9228,0.00,0.00,46,0,0.00,0.00,46,0
9229,0.00,0.00,46,0,0.00,0.00,46,0
9230,0.00,0.00,46,0,0.00,0.00,46,0
9231,0.00,0.00,46,0,0.00,0.00,46,0
9232,0.00,0.00,46,0,0.00,0.00,46,0
9233,0.00,0.00,46,0,0.00,0.00,46,0
9234,0.00,0.00,46,0,0.00,0.00,46,0
9235,0.00,0.00,46,0,0.00,0.00,46,0
9236,0.00,0.00,46,0,0.00,0.00,46,0
9237,0.00,0.00,46,0,0.00,0.00,46,0
9238,0.00,0.00,46,0,0.00,0.00,46,0
9239,0.00,0.00,46,0,0.00,0.00,46,0
9240,0.00,0.00,46,0,0.00,0.00,46,0
9241,0.00,0.00,46,0,0.00,0.00,46,0
9242,0.00,0.00,46,0,0.00,0.00,46,0
9243,0.00,0.00,46,0,0.00,0.00,46,0
9244,0.00,0.00,46,0,0.00,0.00,46,0
9245,0.00,0.00,46,0,0.00,0.00,46,0
9246,0.00,0.00,46,0,0.00,0.00,46,0
9247,0.00,0.00,46,0,0.00,0.00,46,0
9248,0.00,0.00,46,0,0.00,0.00,46,0
9249,0.00,0.00,46,0,0.00,0.00,46,0
9250,0.00,0.00,46,0,0.00,0.00,46,0
9251,0.00,0.00,46,0,0.00,0.00,46,0
9252,0.00,0.00,46,0,0.00,0.00,46,0
9253,0.00,0.00,46,0,0.00,0.00,46,0
9254,0.00,0.00,46,0,0.00,0.00,46,0
9255,0.00,0.00,46,0,0.00,0.00,46,0
9256,0.00,0.00,46,0,0.00,0.00,46,0
9257,0.00,0.00,46,0,0.00,0.00,46,0
9258,0.00,0.00,46,0,0.00,0.00,46,0
9259,0.00,0.00,46,0,0.00,0.00,46,0
9260,0.00,0.00,46,0,0.00,0.00,46,0
9261,0.00,0.00,46,0,0.00,0.00,46,0
9262,0.00,0.00,46,0,0.00,0.00,46,0
9263,0.00,0.00,46,0,0.00,0.00,46,0
9264,0.00,0.00,46,0,0.00,0.00,46,0
9265,0.00,0.00,46,0,0.00,0.00,46,0
9266,0.00,0.00,46,0,0.00,0.00,46,0
9267,0.00,0.00,46,0,0.00,0.00,46,0
9268,0.00,0.00,46,0,0.00,0.00,46,0
9269,0.00,0.00,46,0,0.00,0.00,46,0
9270,0.00,0.00,46,0,0.00,0.00,46,0
9271,0.00,0.00,46,0,0.00,0.00,46,0
9272,0.00,0.00,46,0,0.00,0.00,46,0
9273,0.00,0.00,46,0,0.00,0.00,46,0
9274,0.00,0.00,46,0,0.00,0.00,46,0
9275,0.00,0.00,46,0,0.00,0.00,46,0
9276,0.00,0.00,46,0,0.00,0.00,46,0
9277,0.00,0.00,46,0,0.00,0.00,46,0
9278,0.00,0.00,46,0,0.00,0.00,46,0
9279,0.00,0.00,46,0,0.00,0.00,46,0
9280,0.00,0.00,46,0,0.00,0.00,46,0
9281,0.00,0.00,46,0,0.00,0.00,46,0
9282,0.00,0.00,46,0,0.00,0.00,46,0
9283,0.00,0.00,46,0,0.00,0.00,46,0
9284,0.00,0.00,46,0,0.00,0.00,46,0
9285,0.00,0.00,46,0,0.00,0.00,46,0
9286,0.00,0.00,46,0,0.00,0.00,46,0
9287,0.00,0.00,46,0,0.00,0.00,46,0
9288,0.00,0.00,46,0,0.00,0.00,46,0
9289,0.00,0.00,46,0,0.00,0.00,46,0
9290,0.00,0.00,46,0,0.00,0.00,46,0
9291,0.00,0.00,46,0,0.00,0.00,46,0
9292,0.00,0.00,46,0,0.00,0.00,46,0
9293,0.00,0.00,46,0,0.00,0.00,46,0
9294,0.00,0.00,46,0,0.00,0.00,46,0
9295,0.00,0.00,46,0,0.00,0.00,46,0
9296,0.00,0.00,46,0,0.00,0.00,46,0
9297,0.00,0.00,46,0,0.00,0.00,46,0
9298,0.00,0.00,46,0,0.00,0.00,46,0
9299,0.00,0.00,46,0,0.00,0.00,46,0
9300,0.00,0.00,46,0,0.00,0.00,46,0
9301,0.00,0.00,46,0,0.00,0.00,46,0
9302,0.00,0.00,46,0,0.00,0.00,46,0
9303,0.00,0.00,46,0,0.00,0.00,46,0
9304,0.00,0.00,46,0,0.00,0.00,46,0
9305,0.00,0.00,46,0,0.00,0.00,46,0
9306,0.00,0.00,46,0,0.00,0.00,46,0
9307,0.00,0.00,46,0,0.00,0.00,46,0
9308,0.00,0.00,46,0,0.00,0.00,46,0
9309,0.00,0.00,46,0,0.00,0.00,46,0
9310,0.00,0.00,46,0,0.00,0.00,46,0
9311,0.00,0.00,46,0,0.00,0.00,46,0
9312,0.00,0.00,46,0,0.00,0.00,46,0
9313,0.00,0.00,46,0,0.00,0.00,46,0
9314,0.00,0.00,46,0,0.00,0.00,46,0
9315,0.00,0.00,46,0,0.00,0.00,46,0
9316,0.00,0.00,46,0,0.00,0.00,46,0
9317,0.00,0.00,46,0,0.00,0.00,46,0
9318,0.00,0.01,46,1,0.00,0.01,46,1
9319,0.00,0.00,46,1,0.00,0.00,46,1
9320,0.00,0.00,46,1,0.00,0.00,46,1
9321,0.00,0.00,46,1,0.00,0.00,46,1
9322,0.00,0.00,46,1,0.00,0.00,46,1
9323,0.00,0.00,46,1,0.00,0.00,46,1
9324,0.00,0.00,46,1,0.00,0.00,46,1
9325,0.00,0.00,46,1,0.00,0.00,46,1
9326,0.00,0.00,46,1,0.00,0.00,46,1
9327,0.00,0.00,46,1,0.00,0.00,46,1
9328,0.00,0.00,46,1,0.00,0.00,46,1
9329,0.00,0.00,46,1,0.00,0.00,46,1
9330,0.00,0.00,46,1,0.00,0.00,46,1
9331,0.00,0.00,46,1,0.00,0.00,46,1
9332,0.00,0.00,46,1,0.00,0.00,46,1
9333,0.00,0.00,46,1,0.00,0.00,46,1
9334,0.00,0.00,46,1,0.00,0.00,46,1
9335,0.00,0.00,46,1,0.00,0.00,46,1
9336,0.00,0.00,46,1,0.00,0.00,46,1
9337,0.00,0.00,46,1,0.00,0.00,46,1
9338,0.00,0.00,46,1,2.00,0.02,46,1
9339,0.00,0.00,46,1,4.00,0.02,46,1
9340,0.00,0.00,46,1,6.00,0.02,46,1
9341,0.00,0.00,46,1,8.00,0.02,46,1
9342,0.00,0.00,46,1,10.00,0.02,46,1
9343,0.00,0.00,46,1,12.00,0.02,46,1
9344,2.00,0.02,46,1,14.00,0.02,46,1
9345,4.00,0.02,46,1,16.00,0.02,46,1
9346,6.00,0.02,46,1,18.00,0.02,46,1
9347,8.00,0.02,46,1,20.00,0.02,46,1
9348,10.00,0.02,46,1,22.00,0.02,46,1
9349,12.00,0.02,46,1,0.00,0.00,46,1
9350,14.00,0.02,46,1,0.00,0.00,46,1
9351,16.00,0.02,46,1,0.00,0.00,46,1
9352,18.00,0.02,46,1,0.00,0.00,46,1
9353,20.00,0.02,46,1,0.00,0.00,46,1
9354,22.00,0.02,46,1,0.00,0.00,46,1
9355,24.00,0.02,46,1,0.00,0.00,46,1
9356,26.00,0.02,46,1,0.00,0.00,46,1
9357,28.00,0.02,46,1,0.00,0.00,46,1
9358,30.00,0.02,46,1,0.00,0.00,46,1
9359,32.00,0.02,46,1,0.00,0.00,46,1
9360,34.00,0.02,46,1,0.00,0.00,46,1
9361,36.00,0.02,46,1,0.00,0.00,46,1
9362,38.00,0.02,46,1,0.00,0.00,46,1
9363,40.00,0.02,46,1,0.00,0.00,46,1
9364,42.00,0.02,46,1,0.00,0.00,46,1
9365,44.00,0.02,46,1,0.00,0.00,46,1
9366,46.00,0.02,46,1,0.00,0.00,46,1
9367,48.00,0.02,46,1,0.00,0.00,46,1
9368,50.00,0.02,46,1,0.00,0.00,46,1
9369,52.00,0.02,46,1,0.00,0.00,46,1
9370,54.00,0.02,46,1,0.00,0.00,46,1
9371,56.00,0.02,46,1,0.00,0.00,46,1
9372,58.00,0.02,46,1,0.00,0.00,46,1
9373,60.00,0.02,46,1,0.00,0.00,46,1
9374,62.00,0.02,46,1,0.00,0.00,46,1
9375,64.00,0.02,46,1,0.00,0.00,46,1
9376,66.00,0.02,46,1,0.00,0.00,46,1
9377,68.00,0.02,46,1,0.00,0.00,46,1
9378,70.00,0.02,46,1,0.00,0.00,46,1
9379,72.00,0.02,46,1,0.00,0.00,46,1
9380,74.00,0.02,46,1,0.00,0.00,46,1
9381,76.00,0.02,46,1,0.00,0.00,46,1
9382,78.00,0.02,46,1,0.00,0.00,46,1
9383,80.00,0.02,46,1,0.00,0.00,46,1
9384,82.00,0.02,46,1,0.00,0.00,46,1
9385,84.00,0.02,46,1,0.00,0.00,46,1
9386,86.00,0.02,46,1,0.00,0.00,46,1
9387,88.00,0.02,46,1,0.00,0.00,46,1
9388,90.00,0.02,46,1,0.00,0.00,46,1
9389,92.00,0.02,46,1,0.00,0.00,46,1
9390,94.00,0.02,46,1,0.00,0.00,46,1
9391,96.00,0.02,46,1,0.00,0.00,46,1
9392,0.00,0.00,46,1,0.00,0.00,46,1
9393,0.00,0.00,46,1,0.00,0.00,46,1
9394,0.00,0.00,46,1,0.00,0.00,47,0
9395,0.00,0.00,46,1,0.00,0.00,47,0
9396,0.00,0.00,46,1,0.00,0.00,47,0
9397,0.00,0.00,46,1,0.00,0.00,47,0
9398,0.00,0.00,46,1,0.00,0.00,47,0
9399,0.00,0.00,46,1,0.00,0.00,47,0
9400,0.00,0.00,46,1,0.00,0.00,47,0
9401,0.00,0.00,46,1,0.00,0.00,47,0
9402,0.00,0.00,46,1,0.00,0.00,47,0
9403,0.00,0.00,46,1,0.00,0.00,47,0
9404,0.00,0.00,46,1,0.00,0.00,47,0
9405,0.00,0.00,46,1,0.00,0.00,47,0
9406,0.00,0.00,46,1,0.00,0.00,47,0
9407,0.00,0.00,46,1,0.00,0.00,47,0
9408,0.00,0.00,46,1,0.00,0.00,47,0
9409,0.00,0.00,46,1,0.00,0.00,47,0
9410,0.00,0.00,46,1,0.00,0.00,47,0
9411,0.00,0.00,46,1,0.00,0.00,47,0
9412,0.00,0.00,46,1,0.00,0.00,47,0
9413,0.00,0.00,46,1,0.00,0.00,47,0
9414,0.00,0.00,46,1,0.00,0.00,47,0
9415,1.00,0.01,46,1,0.00,0.00,47,0
9416,2.00,0.01,46,1,0.00,0.00,47,0
9417,3.00,0.01,46,1,0.00,0.00,47,0
9418,4.00,0.01,46,1,0.00,0.00,47,0
9419,0.00,0.00,46,1,0.00,0.00,47,0
9420,0.00,0.00,46,1,0.00,0.00,47,0
9421,0.00,0.00,46,1,0.00,0.00,47,0
9422,0.00,0.00,46,1,0.00,0.00,47,0
9423,0.00,0.00,46,1,0.00,0.00,47,0
9424,0.00,0.00,46,1,0.00,0.00,47,0
9425,0.00,0.00,46,1,0.00,0.00,47,0
9426,0.00,0.00,46,1,0.00,0.00,47,0
9427,0.00,0.00,46,1,0.00,0.00,47,0
9428,0.00,0.00,46,1,0.00,0.00,47,0
9429,0.00,0.00,46,1,0.00,0.00,47,0
9430,0.00,0.00,46,1,0.00,0.00,47,0
9431,0.00,0.00,46,1,0.00,0.00,47,0
9432,0.00,0.00,46,1,0.00,0.00,47,0
9433,0.00,0.00,46,1,0.00,0.00,47,0
9434,0.00,0.00,46,1,0.00,0.00,47,0
9435,0.00,0.00,46,1,0.00,0.00,47,0
9436,0.00,0.00,46,1,0.00,0.00,47,0
9437,0.00,0.00,46,1,0.00,0.00,47,0
9438,0.00,0.00,46,1,0.00,0.00,47,0
9439,0.00,0.00,46,1,0.00,0.00,47,0
9440,0.00,0.00,46,1,0.00,0.00,47,0
9441,0.00,0.00,47,0,0.00,0.00,47,0
9442,0.00,0.00,47,0,0.00,0.00,47,0
9443,0.00,0.00,47,0,0.00,0.00,47,0
9444,0.00,0.00,47,0,0.00,0.00,47,0
9445,0.00,0.00,47,0,0.00,0.00,47,0
9446,0.00,0.00,47,0,0.00,0.00,47,0
9447,0.00,0.00,47,0,0.00,0.00,47,0
9448,0.00,0.00,47,0,0.00,0.00,47,0
9449,0.00,0.00,47,0,0.00,0.00,47,0
9450,0.00,0.00,47,0,0.00,0.00,47,0
9451,0.00,0.00,47,0,0.00,0.00,47,0
9452,0.00,0.00,47,0,0.00,0.00,47,0
9453,0.00,0.00,47,0,0.00,0.00,47,0
9454,0.00,0.00,47,0,0.00,0.00,47,0
9455,0.00,0.00,47,0,0.00,0.00,47,0
9456,0.00,0.00,47,0,0.00,0.00,47,0
9457,0.00,0.00,47,0,0.00,0.00,47,0
9458,0.00,0.00,47,0,0.00,0.00,47,0
9459,0.00,0.00,47,0,0.00,0.00,47,0
9460,0.00,0.00,47,0,0.00,0.00,47,0
9461,0.00,0.00,47,0,0.00,0.00,47,0
9462,0.00,0.00,47,0,0.00,0.00,47,0
9463,0.00,0.00,47,0,0.00,0.00,47,0
9464,0.00,0.00,47,0,0.00,0.00,47,0
9465,0.00,0.00,47,0,0.00,0.00,47,0
9466,0.00,0.00,47,0,0.00,0.00,47,0
9467,0.00,0.00,47,0,0.00,0.00,47,0
9468,0.00,0.00,47,0,0.00,0.00,47,0
9469,0.00,0.00,47,0,0.00,0.00,47,0
9470,0.00,0.00,47,0,0.00,0.00,47,0
9471,0.00,0.00,47,0,0.00,0.00,47,0
9472,0.00,0.00,47,0,0.00,0.00,47,0
9473,0.00,0.00,47,0,0.00,0.00,47,0
9474,0.00,0.00,47,0,0.00,0.00,47,0
9475,0.00,0.00,47,0,0.00,0.00,47,0
9476,0.00,0.00,47,0,0.00,0.00,47,0
9477,0.00,0.00,47,0,0.00,0.00,47,0
9478,0.00,0.00,47,0,0.00,0.00,47,0
9479,0.00,0.00,47,0,0.00,0.00,47,0
9480,0.00,0.00,47,0,0.00,0.00,47,0
9481,0.00,0.00,47,0,0.00,0.00,47,0
9482,0.00,0.00,47,0,0.00,0.00,47,0
9483,0.00,0.00,47,0,0.00,0.00,47,0
9484,0.00,0.00,47,0,0.00,0.00,47,0
9485,0.00,0.00,47,0,0.00,0.00,47,0
9486,0.00,0.00,47,0,0.00,0.00,47,0
9487,0.00,0.00,47,0,0.00,0.00,47,0
9488,0.00,0.00,47,0,0.00,0.00,47,0
9489,0.00,0.00,47,0,0.00,0.00,47,0
9490,0.00,0.00,47,0,0.00,0.00,47,0
9491,0.00,0.00,47,0,0.00,0.00,47,0
9492,0.00,0.00,47,0,0.00,0.00,47,0
9493,0.00,0.00,47,0,0.00,0.00,47,0
9494,0.00,0.00,47,0,0.00,0.00,47,0
9495,0.00,0.00,47,0,0.00,0.00,47,0
9496,0.00,0.00,47,0,0.00,0.00,47,0
9497,0.00,0.00,47,0,0.00,0.00,47,0
9498,0.00,0.00,47,0,0.00,0.00,47,0
9499,0.00,0.00,47,0,0.00,0.00,47,0
9500,0.00,0.00,47,0,0.00,0.00,47,0
9501,0.00,0.00,47,0,0.00,0.00,47,0
9502,0.00,0.00,47,0,0.00,0.00,47,0
9503,0.00,0.00,47,0,0.00,0.00,47,0
9504,0.00,0.00,47,0,0.00,0.00,47,0
9505,0.00,0.00,47,0,0.00,0.00,47,0
9506,0.00,0.00,47,0,0.00,0.00,47,0
9507,0.00,0.00,47,0,0.00,0.00,47,0
9508,0.00,0.00,47,0,0.00,0.00,47,0
9509,0.00,0.00,47,0,0.00,0.00,47,0
9510,0.00,0.00,47,0,0.00,0.00,47,0
9511,0.00,0.00,47,0,0.00,0.00,47,0
9512,0.00,0.00,47,0,0.00,0.00,47,0
9513,0.00,0.00,47,0,0.00,0.00,47,0
9514,0.00,0.00,47,0,0.00,0.00,47,0
9515,0.00,0.00,47,0,0.00,0.00,47,0
9516,0.00,0.00,47,0,0.00,0.00,47,0
9517,0.00,0.00,47,0,0.00,0.00,47,0
9518,0.00,0.00,47,0,0.00,0.00,47,0
9519,0.00,0.00,47,0,0.00,0.00,47,0
9520,0.00,0.00,47,0,0.00,0.00,47,0
9521,0.00,0.00,47,0,0.00,0.00,47,0
9522,0.00,0.00,47,0,0.00,0.00,47,0
9523,0.00,0.00,47,0,0.00,0.00,47,0
9524,0.00,0.00,47,0,0.00,0.00,47,0
9525,0.00,0.00,47,0,0.00,0.00,47,0
9526,0.00,0.00,47,0,0.00,0.00,47,0
9527,0.00,0.00,47,0,0.00,0.00,47,0
9528,0.00,0.00,47,0,0.00,0.00,47,0
9529,0.00,0.00,47,0,0.00,0.00,47,0
9530,0.00,0.01,47,1,0.00,0.01,47,1
9531,0.00,0.00,47,1,0.00,0.00,47,1
9532,0.00,0.00,47,1,0.00,0.00,47,1
9533,0.00,0.00,47,1,0.00,0.00,47,1
9534,0.00,0.00,47,1,0.00,0.00,47,1
9535,0.00,0.00,47,1,0.00,0.00,47,1
9536,0.00,0.00,47,1,0.00,0.00,47,1
9537,0.00,0.00,47,1,0.00,0.00,47,1
9538,0.00,0.00,47,1,0.00,0.00,47,1
9539,0.00,0.00,47,1,0.00,0.00,47,1
9540,0.00,0.00,47,1,0.00,0.00,47,1
9541,0.00,0.00,47,1,0.00,0.00,47,1
9542,0.00,0.00,47,1,0.00,0.00,47,1
9543,0.00,0.00,47,1,0.00,0.00,47,1
9544,0.00,0.00,47,1,0.00,0.00,47,1
9545,0.00,0.00,47,1,0.00,0.00,47,1
9546,0.00,0.00,47,1,0.00,0.00,47,1
9547,0.00,0.00,47,1,0.00,0.00,47,1
9548,0.00,0.00,47,1,0.00,0.00,47,1
9549,0.00,0.00,47,1,0.00,0.00,47,1
9550,2.00,0.02,47,1,0.00,0.00,47,1
9551,4.00,0.02,47,1,0.00,0.00,47,1
9552,6.00,0.02,47,1,0.00,0.00,47,1
9553,8.00,0.02,47,1,0.00,0.00,47,1
9554,10.00,0.02,47,1,2.00,0.02,47,1
9555,12.00,0.02,47,1,4.00,0.02,47,1
9556,14.00,0.02,47,1,6.00,0.02,47,1
9557,16.00,0.02,47,1,8.00,0.02,47,1
9558,18.00,0.02,47,1,10.00,0.02,47,1
9559,20.00,0.02,47,1,12.00,0.02,47,1
9560,22.00,0.02,47,1,14.00,0.02,47,1
9561,24.00,0.02,47,1,16.00,0.02,47,1
9562,26.00,0.02,47,1,18.00,0.02,47,1
9563,28.00,0.02,47,1,20.00,0.02,47,1
9564,30.00,0.02,47,1,22.00,0.02,47,1
9565,32.00,0.02,47,1,24.00,0.02,47,1
9566,34.00,0.02,47,1,26.00,0.02,47,1
9567,36.00,0.02,47,1,28.00,0.02,47,1
9568,38.00,0.02,47,1,30.00,0.02,47,1
9569,40.00,0.02,47,1,32.00,0.02,47,1
9570,42.00,0.02,47,1,34.00,0.02,47,1
9571,44.00,0.02,47,1,36.00,0.02,47,1
9572,0.00,0.00,47,1,38.00,0.02,47,1
9573,0.00,0.00,47,1,40.00,0.02,47,1
9574,0.00,0.00,47,1,42.00,0.02,47,1
9575,0.00,0.00,47,1,44.00,0.02,47,1
9576,0.00,0.00,47,1,46.00,0.02,47,1
9577,0.00,0.00,47,1,48.00,0.02,47,1
9578,0.00,0.00,47,1,50.00,0.02,47,1
9579,0.00,0.00,47,1,52.00,0.02,47,1
9580,0.00,0.00,47,1,54.00,0.02,47,1
9581,0.00,0.00,47,1,56.00,0.02,47,1
9582,0.00,0.00,47,1,58.00,0.02,47,1
9583,0.00,0.00,47,1,60.00,0.02,47,1
9584,0.00,0.00,47,1,62.00,0.02,47,1
9585,0.00,0.00,47,1,64.00,0.02,47,1
9586,0.00,0.00,47,1,66.00,0.02,47,1
9587,2.00,0.02,47,1,68.00,0.02,47,1
9588,4.00,0.02,47,1,70.00,0.02,47,1
9589,6.00,0.02,47,1,72.00,0.02,47,1
9590,8.00,0.02,47,1,74.00,0.02,47,1
9591,10.00,0.02,47,1,76.00,0.02,47,1
9592,12.00,0.02,47,1,78.00,0.02,47,1
9593,14.00,0.02,47,1,80.00,0.02,47,1
9594,16.00,0.02,47,1,0.00,0.00,47,1
9595,18.00,0.02,47,1,0.00,0.00,47,1
9596,20.00,0.02,47,1,0.00,0.00,47,1
9597,22.00,0.02,47,1,0.00,0.00,47,1
9598,24.00,0.02,47,1,0.00,0.00,47,1
9599,26.00,0.02,47,1,0.00,0.00,47,1
9600,28.00,0.02,47,1,0.00,0.00,47,1
9601,30.00,0.02,47,1,0.00,0.00,47,1
9602,32.00,0.02,47,1,0.00,0.00,47,1
9603,34.00,0.02,47,1,0.00,0.00,47,1
9604,36.00,0.02,47,1,0.00,0.00,47,1
9605,38.00,0.02,47,1,0.00,0.00,47,1
9606,40.00,0.02,47,1,1.00,0.01,47,1
9607,42.00,0.02,47,1,2.00,0.01,47,1
9608,44.00,0.02,47,1,3.00,0.01,47,1
9609,46.00,0.02,47,1,0.00,0.00,47,1
9610,48.00,0.02,47,1,0.00,0.00,47,1
9611,50.00,0.02,47,1,0.00,0.00,47,1
9612,52.00,0.02,47,1,0.00,0.00,47,1
9613,54.00,0.02,47,1,0.00,0.00,47,1
9614,56.00,0.02,47,1,0.00,0.00,47,1
9615,58.00,0.02,47,1,0.00,0.00,47,1
9616,60.00,0.02,47,1,0.00,0.00,47,1
9617,62.00,0.02,47,1,0.00,0.00,47,1
9618,64.00,0.02,47,1,0.00,0.00,47,1
9619,66.00,0.02,47,1,0.00,0.00,47,1
9620,68.00,0.02,47,1,0.00,0.00,47,1
9621,70.00,0.02,47,1,0.00,0.00,47,1
9622,72.00,0.02,47,1,0.00,0.00,47,1
9623,74.00,0.02,47,1,0.00,0.00,47,1
9624,76.00,0.02,47,1,0.00,0.00,47,1
9625,78.00,0.02,47,1,0.00,0.00,47,1
9626,80.00,0.02,47,1,0.00,0.00,47,1
9627,82.00,0.02,47,1,0.00,0.00,47,1
9628,84.00,0.02,47,1,0.00,0.00,47,1
9629,86.00,0.02,47,1,0.00,0.00,47,1
9630,88.00,0.02,47,1,0.00,0.00,47,1
9631,90.00,0.02,47,1,0.00,0.00,47,1
9632,0.00,0.00,47,1,0.00,0.00,47,1
9633,0.00,0.00,47,1,0.00,0.00,47,1
9634,0.00,0.00,47,1,0.00,0.00,47,1
9635,0.00,0.00,47,1,0.00,0.00,47,1
9636,0.00,0.00,47,1,0.00,0.00,47,1
9637,0.00,0.00,47,1,0.00,0.00,47,1
9638,0.00,0.00,47,1,0.00,0.00,48,0
9639,0.00,0.00,47,1,0.00,0.00,48,0
9640,0.00,0.00,47,1,0.00,0.00,48,0
9641,0.00,0.00,47,1,0.00,0.00,48,0
9642,0.00,0.00,47,1,0.00,0.00,48,0
9643,0.00,0.00,47,1,0.00,0.00,48,0
9644,0.00,0.00,47,1,0.00,0.00,48,0
9645,0.00,0.00,47,1,0.00,0.00,48,0
9646,0.00,0.00,47,1,0.00,0.00,48,0
9647,0.00,0.00,47,1,0.00,0.00,48,0
9648,0.00,0.00,47,1,0.00,0.00,48,0
9649,0.00,0.00,47,1,0.00,0.00,48,0
9650,0.00,0.00,47,1,0.00,0.00,48,0
9651,0.00,0.00,47,1,0.00,0.00,48,0
9652,0.00,0.00,47,1,0.00,0.00,48,0
9653,0.00,0.00,47,1,0.00,0.00,48,0
9654,0.00,0.00,47,1,0.00,0.00,48,0
9655,0.00,0.00,47,1,0.00,0.00,48,0
9656,1.00,0.01,47,1,0.00,0.00,48,0
9657,2.00,0.01,47,1,0.00,0.00,48,0
9658,3.00,0.01,47,1,0.00,0.00,48,0
9659,0.00,0.00,47,1,0.00,0.00,48,0
9660,0.00,0.00,47,1,0.00,0.00,48,0
9661,0.00,0.00,47,1,0.00,0.00,48,0
9662,0.00,0.00,47,1,0.00,0.00,48,0
9663,0.00,0.00,47,1,0.00,0.00,48,0
9664,0.00,0.00,47,1,0.00,0.00,48,0
9665,0.00,0.00,47,1,0.00,0.00,48,0
9666,0.00,0.00,47,1,0.00,0.00,48,0
9667,0.00,0.00,47,1,0.00,0.00,48,0
9668,0.00,0.00,47,1,0.00,0.00,48,0
9669,0.00,0.00,47,1,0.00,0.00,48,0
9670,0.00,0.00,47,1,0.00,0.00,48,0
9671,0.00,0.00,47,1,0.00,0.00,48,0
9672,0.00,0.00,47,1,0.00,0.00,48,0
9673,0.00,0.00,47,1,0.00,0.00,48,0
9674,0.00,0.00,47,1,0.00,0.00,48,0
9675,0.00,0.00,47,1,0.00,0.00,48,0
9676,0.00,0.00,47,1,0.00,0.00,48,0
9677,0.00,0.00,47,1,0.00,0.00,48,0
9678,0.00,0.00,47,1,0.00,0.00,48,0
9679,0.00,0.00,47,1,0.00,0.00,48,0
9680,0.00,0.00,47,1,0.00,0.00,48,0
9681,0.00,0.00,48,0,0.00,0.00,48,0
9682,0.00,0.00,48,0,0.00,0.00,48,0
9683,0.00,0.00,48,0,0.00,0.00,48,0
9684,0.00,0.00,48,0,0.00,0.00,48,0
9685,0.00,0.00,48,0,0.00,0.00,48,0
9686,0.00,0.00,48,0,0.00,0.00,48,0
9687,0.00,0.00,48,0,0.00,0.00,48,0
9688,0.00,0.00,48,0,0.00,0.00,48,0
9689,0.00,0.00,48,0,0.00,0.00,48,0
9690,0.00,0.00,48,0,0.00,0.00,48,0
9691,0.00,0.00,48,0,0.00,0.00,48,0
9692,0.00,0.00,48,0,0.00,0.00,48,0
9693,0.00,0.00,48,0,0.00,0.00,48,0
9694,0.00,0.00,48,0,0.00,0.00,48,0
9695,0.00,0.00,48,0,0.00,0.00,48,0
9696,0.00,0.00,48,0,0.00,0.00,48,0
9697,0.00,0.00,48,0,0.00,0.00,48,0
9698,0.00,0.00,48,0,0.00,0.00,48,0
9699,0.00,0.00,48,0,0.00,0.00,48,0
9700,0.00,0.00,48,0,0.00,0.00,48,0
9701,0.00,0.00,48,0,0.00,0.00,48,0
9702,0.00,0.00,48,0,0.00,0.00,48,0
9703,0.00,0.00,48,0,0.00,0.00,48,0
9704,0.00,0.00,48,0,0.00,0.00,48,0
9705,0.00,0.00,48,0,0.00,0.00,48,0
9706,0.00,0.00,48,0,0.00,0.00,48,0
9707,0.00,0.00,48,0,0.00,0.00,48,0
9708,0.00,0.00,48,0,0.00,0.00,48,0
9709,0.00,0.00,48,0,0.00,0.00,48,0
9710,0.00,0.00,48,0,0.00,0.00,48,0
9711,0.00,0.00,48,0,0.00,0.00,48,0
9712,0.00,0.00,48,0,0.00,0.00,48,0
9713,0.00,0.00,48,0,0.00,0.00,48,0
9714,0.00,0.00,48,0,0.00,0.00,48,0
9715,0.00,0.00,48,0,0.00,0.00,48,0
9716,0.00,0.00,48,0,0.00,0.00,48,0
9717,0.00,0.00,48,0,0.00,0.00,48,0
9718,0.00,0.00,48,0,0.00,0.00,48,0
9719,0.00,0.00,48,0,0.00,0.00,48,0
9720,0.00,0.00,48,0,0.00,0.00,48,0
9721,0.00,0.00,48,0,0.00,0.00,48,0
9722,0.00,0.00,48,0,0.00,0.00,48,0
9723,0.00,0.00,48,0,0.00,0.00,48,0
9724,0.00,0.00,48,0,0.00,0.00,48,0
9725,0.00,0.00,48,0,0.00,0.00,48,0
9726,0.00,0.00,48,0,0.00,0.00,48,0
9727,0.00,0.00,48,0,0.00,0.00,48,0
9728,0.00,0.00,48,0,0.00,0.00,48,0
9729,0.00,0.00,48,0,0.00,0.00,48,0
9730,0.00,0.00,48,0,0.00,0.00,48,0
9731,0.00,0.00,48,0,0.00,0.00,48,0
9732,0.00,0.00,48,0,0.00,0.00,48,0
9733,0.00,0.00,48,0,0.00,0.00,48,0
9734,0.00,0.00,48,0,0.00,0.00,48,0
9735,0.00,0.00,48,0,0.00,0.00,48,0
9736,0.00,0.00,48,0,0.00,0.00,48,0
9737,0.00,0.00,48,0,0.00,0.00,48,0
9738,0.00,0.00,48,0,0.00,0.00,48,0
9739,0.00,0.00,48,0,0.00,0.00,48,0
9740,0.00,0.00,48,0,0.00,0.00,48,0
